0,Fri,7,3
1,Sat,9,8
2,Sun,13,9
3,Mon,11,2
4,Tue,8,4
0,Fri,7,3
1,Sat,9,8
2,Sun,13,9
3,Mon,11,2
4,Tue,8,4
